ID,Gene,BaseGeneMean,OutlierFactor,GeneMean,DEFacGroup1,DEFacGroup2,DEFacGroup3,DEFacGroup4,DEFacGroup5,DEFacGroup6,DEFacGroup7,DEFacGroup8,DEFacGroup9,DEFacGroup10
Gene507,Gene507,0.725356893649795,1,0.725356893649795,1,1,1,1,1,1,1,1,1,1
Gene508,Gene508,0.0578991645062221,1,0.0578991645062221,1,1,1.43909160733914,0.462639310712263,1,1,1,0.662679659391861,1,1
Gene509,Gene509,1.66070236483266,1,1.66070236483266,1,1,1,1,1,1,1,1.1544059276349,1,1
Gene510,Gene510,2.04371096803956,1,2.04371096803956,1,1,1,1,1,1,1,1,1,1
Gene511,Gene511,2.7032083997518,1,2.7032083997518,1,1,1,2.16709242249872,1,1,1,0.920150431766901,0.984443667301688,1
Gene512,Gene512,0.142371113769629,121.467363486601,126.521036521021,1,1,1,1,1,1,1,1,1,1
Gene513,Gene513,0.562067723315953,1,0.562067723315953,1,1,1,1,1,1,1,1,1.23101921115666,1
Gene514,Gene514,3.25571171710368,1,3.25571171710368,1,1,1,1,1,1,0.996263239095824,1,1,1
Gene515,Gene515,7.20443626681074,1,7.20443626681074,1,1,0.832511581148862,1,1,1,1.27138447189698,1,1,0.956080213451225
Gene516,Gene516,4.78038554323637,1,4.78038554323637,1,1,1,1,1,0.591831588283013,1,1,1,1
Gene517,Gene517,0.017722459819217,1,0.017722459819217,0.562789804264898,1,1,1,1,1,1,1,1,1
Gene518,Gene518,4.16892471939391,1,4.16892471939391,1,1,1,1,1,1,1,1,1,1
Gene519,Gene519,3.42027310801435,1,3.42027310801435,1,1,1,1,1,1,1,1,1,1
Gene520,Gene520,5.52265281468524,1,5.52265281468524,1,1,1,1,1,1,1,3.28833101053047,1,1
Gene521,Gene521,3.51512333613976,1,3.51512333613976,0.40722034305174,1,1,1,1,1,1,1,190465.221569298,0.0136065405959495
Gene522,Gene522,1.10548003880007,1,1.10548003880007,2.12545293755772,1,1,1,1,1,2.22128038621715,1,1,1
Gene523,Gene523,0.183706681791459,1,0.183706681791459,1,1,1,1,1,1,1,1,1,1
Gene524,Gene524,0.479982954339446,1,0.479982954339446,1,1,1,1,1,1,1,1.99406069082866,1.04223524468193,1
Gene525,Gene525,0.0644179973146046,1,0.0644179973146046,1,1,1,1,1,0.663669326687697,1,1,0.996221380131826,1
Gene526,Gene526,4.22761018111226,1,4.22761018111226,1,0.676680665760748,1,1,1,1,1,1,1,1
Gene527,Gene527,0.0504417422941606,1,0.0504417422941606,1,1,1,1,1,0.823993698030494,2.42734853319564,1,0.951435134519286,1
Gene528,Gene528,0.246225301526737,1,0.246225301526737,1,1,1,1,1,1,1,1,1,1
Gene529,Gene529,9.32846620453334e-05,1,9.32846620453334e-05,1,1,1,1,1,1,1,1,1,0.508398350413537
Gene530,Gene530,0.140348759848139,1,0.140348759848139,1.34148168754918,1,1,1,1,1,1,1,1,1
Gene531,Gene531,0.949301932066854,1,0.949301932066854,1,1,1,1,1,1,1,1,1,1
Gene532,Gene532,0.400045277342633,1,0.400045277342633,1,28.836707148311,1,1,1,1,1,1,1,1
Gene533,Gene533,0.116286115702901,1,0.116286115702901,1,1,1,1,1,1.09876661033416,1,1,1,1
Gene534,Gene534,0.643797034737632,1,0.643797034737632,1,1,1,1,1,1,1,1,1,1
Gene535,Gene535,0.125351172288869,1,0.125351172288869,1,1,1.13140908231783,1,1,1,1,1,1,1
Gene536,Gene536,4.03142845300914,1,4.03142845300914,1,1,1,1,1,1,1.0474828295342,1,1,1
Gene537,Gene537,3.24261711079493,1,3.24261711079493,1,1,1,1,1,1,1,1,1,1
Gene538,Gene538,1.30947706810616,1,1.30947706810616,0.800731462300347,1,1,1,1,1,1,1,1,1
Gene539,Gene539,0.000727747904312604,1,0.000727747904312604,1,1,1,1,1,1,1,1,1,1
Gene540,Gene540,1.54971011318236,1,1.54971011318236,1,0.56006614543379,1,1,1,1,1,1,1,0.223068991133892
Gene541,Gene541,0.641107486680845,1,0.641107486680845,1,1,1,0.962309762472373,1,1,1,1,1,1
Gene542,Gene542,0.249671107435941,1,0.249671107435941,1,1,1,1,1,1,1,1,1,1
Gene543,Gene543,3.61584178347098,1,3.61584178347098,1,1,1,1.4086783009275,1,1,1,1,1,2.94559562753075
Gene544,Gene544,1.1745175325048,1,1.1745175325048,1,1,1,2.73940012033376,1,1,1,1,0.737057011675085,1
Gene545,Gene545,1.01620377408688,1,1.01620377408688,1,1,0.858856866958603,1,1,1,1,1,1,1
Gene546,Gene546,1.80084090928207,1,1.80084090928207,1,1,0.607566607724662,1,1,1,0.751386071388405,1,1,1
Gene547,Gene547,4.15489892884542,1,4.15489892884542,1,1,1,1,1,1,1,1,1,1
Gene548,Gene548,0.31419920505043,1,0.31419920505043,1,1,1,1,1,1,1,1,1,1
Gene549,Gene549,8.8764623018887,1,8.8764623018887,1,1,1,1,1,1,1,1,1,1
Gene550,Gene550,0.0643648992116615,1,0.0643648992116615,0.381219713036229,1,1,1,1,1,1,1,1,1
Gene551,Gene551,2.65175986915382,1,2.65175986915382,1,1,1,1,0.839473468647137,1,5.89655253756746,1,1,1
Gene552,Gene552,0.452271251255247,1,0.452271251255247,1,1,1,1,1,1,1,1,1,1
Gene553,Gene553,3.97075885710867,1,3.97075885710867,1,1,1,1,1,1,2.55144500662164,16.2458071522774,1,1
Gene554,Gene554,0.487401685302774,1,0.487401685302774,1,1,1,1,1,1,1,1,1,0.0961666273423552
Gene555,Gene555,0.0113019347431922,1,0.0113019347431922,1,1,1,1,1,1,1,1,1,1
Gene556,Gene556,0.608691078374345,1,0.608691078374345,1,1,1,1,1,1,1,1,1,1
Gene557,Gene557,0.974489822627679,1,0.974489822627679,1,0.895099158137126,1,1,1,2.65064589329175,1,1,1,1
Gene558,Gene558,2.93373077110779,1,2.93373077110779,1,1,1,1,1,1,1,1,1,1
Gene559,Gene559,2.41264602806087,1,2.41264602806087,0.88988118226983,1,1,1,1,1,1,1,1,1
Gene560,Gene560,1.9483988947587,1,1.9483988947587,1,1,1,1,1,1,1,1,1,1
Gene561,Gene561,0.106801862385437,1,0.106801862385437,1,1,1,1,1,1,1,1,1,1
Gene562,Gene562,0.579485631821737,1,0.579485631821737,1,1,1,1,1,1,1,1,1,1
Gene563,Gene563,0.184600521449616,1,0.184600521449616,1,0.276350206026722,1,1,0.630366796623672,1,1,1,1,1
Gene564,Gene564,0.211141015807999,1,0.211141015807999,1,1,1,1,1,1,1,1,1,1
Gene565,Gene565,2.65195517969468,1,2.65195517969468,1,1,1,1,1,1,1,1,1,1
Gene566,Gene566,1.03435349484697,1,1.03435349484697,1,1,1,1,1,1,1,1,1,1
Gene567,Gene567,9.61994993775979,103.93044601928,108.254492227468,0.124558152102655,1,1,1,1,1,1,1,1,1
Gene568,Gene568,2.66519339730039,1,2.66519339730039,1,1,1,1,1,1,1,1,1.90746510353769,1
Gene569,Gene569,0.451686927447997,1,0.451686927447997,1,1.01491632207386,1,1,1,1,1,1,1,1
Gene570,Gene570,3.65248178256484,59.6982972704676,62.1820564174242,0.107649676936894,1,1,1,1,1,1,1,1,1
Gene571,Gene571,2.360938426138,1,2.360938426138,1,1,1,1,1,1,1,1,1,1
Gene572,Gene572,1.64198946140101,1,1.64198946140101,1,1,1,1,1,1,1,1,1,0.299325653513413
Gene573,Gene573,0.114976078971038,1,0.114976078971038,1,0.350755857677745,1,1,1,1,4.11451516585866,1,1,1
Gene574,Gene574,8.93435252408718,1,8.93435252408718,1,1,1,1,1,1.15626697631342,0.927576677792278,1,1,1
Gene575,Gene575,0.0281156371236459,1,0.0281156371236459,1,1,1,1,1,1,1,1,1,1
Gene576,Gene576,0.517820051805603,1,0.517820051805603,1,1,1,1,1,1,1,1.26502986724069,1,1
Gene577,Gene577,0.149149923695708,1,0.149149923695708,1,1,1,1,1,1,1,1,1,1
Gene578,Gene578,1.87690537511862,1,1.87690537511862,1,1,1,1,1,1,1,1,1,1
Gene579,Gene579,2.59229481342007,1,2.59229481342007,1,1,1,1,1,1,1,1.09626781902489,1,1.15835501599039
Gene580,Gene580,0.633403369112741,41.9380444239242,43.6828848332154,1,1,1,1,1,0.78748937827252,1,1,1,1
Gene581,Gene581,1.14479592359466,1,1.14479592359466,1,1,1,1,1,1,1,1,1,1
Gene582,Gene582,0.431695306992044,1,0.431695306992044,1.20987070580729,0.731837962675713,1,1,1,1,1,1,0.945563288920855,1
Gene583,Gene583,3.84423959444352,1,3.84423959444352,1,1,1,0.835331448151523,1,1,1,1,1,1
Gene584,Gene584,0.21689929473383,1,0.21689929473383,1,1,1,1,1,1,1,1,1,1
Gene585,Gene585,1.0232078189619,1,1.0232078189619,1,1,1,1,1,1,1,1,1,1
Gene586,Gene586,0.764023910976806,1,0.764023910976806,1,1,0.602305349212342,1,1,1,1,1.53992813328753,1,1
Gene587,Gene587,0.41609053076595,1,0.41609053076595,1,1,1,1,1,1,1,1,1,1
Gene588,Gene588,1.28396358704131,1,1.28396358704131,1,1,1,1,1,1,1,1,1,0.227668037122204
Gene589,Gene589,1.49925087861847,1,1.49925087861847,1,1,1,1,1,0.78848034244107,1,1,1,1
Gene590,Gene590,2.6488125793745,1,2.6488125793745,1,1,1,1,1,1,1,1,1,1
Gene591,Gene591,0.998281410299407,1,0.998281410299407,1,1,1,1,1,1,1,1,1,1
Gene592,Gene592,1.18855349385129,48.1626907206756,50.1665087370849,1,1,1,1,1,1,1.01587738147021,1,0.687603034330559,1
Gene593,Gene593,0.0142176464965312,1,0.0142176464965312,1,1,1,1,1,1,1,1,1,1
Gene594,Gene594,0.550386587975148,1,0.550386587975148,1,1,1,1,1,1,8.88965919247158e-05,1,1,1
Gene595,Gene595,0.605877134287351,1,0.605877134287351,1,1.91415560282394,1,1,1,0.387306545482147,1,1,1,1
Gene596,Gene596,3.31938499617592,1,3.31938499617592,1,1,1,0.998917567801298,1.76829387783853,1,1,75.9937815922358,1,1
Gene597,Gene597,1.5407666678954,1,1.5407666678954,1,1,1,1,1,1,1,1,1,1
Gene598,Gene598,2.27886942003001,34.9401180475909,36.3938083832343,1,1,1,1,1,1,1,1,1,1
Gene599,Gene599,8.71213615128623,1,8.71213615128623,1,1,1,1,1,1,1,1,1,1
Gene600,Gene600,1.75325823316469,1,1.75325823316469,1.84454699377741,1,0.849870911953968,1,0.747131622247096,1,1,1,1,1
Gene601,Gene601,7.27558979392583,1,7.27558979392583,1.11148476221163,0.013699585095546,1,0.395627822287108,1,1,1,1,1,1
Gene602,Gene602,0.609998693799563,64.3132424267259,66.9890072550611,1,1,1629.25658816091,1,1,1,1,1,1,1
Gene603,Gene603,1.03364846461265,1,1.03364846461265,1,1,1,1,1,1,1,1,1,1
Gene604,Gene604,3.34242718160962,79.9458338441367,83.2719956469068,1,1,1,1,1,1,2.6507666925992e-06,1,1,1
Gene605,Gene605,1.46881984350101,1,1.46881984350101,1,0.7230611360612,0.546940688270964,1,1,1,1,1.23828216515421,1,1
Gene606,Gene606,2.23984849567928,1,2.23984849567928,1,1,1,1,1,1,1,1,1,1
Gene607,Gene607,1.59004719287506,1,1.59004719287506,1,1.65196019137684,1,1,1,1,1,1,1,1
Gene608,Gene608,7.22895306014612,1,7.22895306014612,1,1,1,1,1,1,1,1,1,1
Gene609,Gene609,1.64884133097319,1,1.64884133097319,1,1,1,1,1,1.04511252666007,1,1,1,1
Gene610,Gene610,0.186502007430487,1,0.186502007430487,1,1,1,1,0.567089366812092,1,1,1,1,1
Gene611,Gene611,6.8550073288725,1,6.8550073288725,1,1,1,1,1,1,1,1,0.833468653265804,1
Gene612,Gene612,1.673314254735,1,1.673314254735,1,1,1,1,1,1,1,1,1,1
Gene613,Gene613,0.253685145805016,1,0.253685145805016,1,1,1,1,1,1,1,0.000635219374366817,1,1
Gene614,Gene614,2.70510405909609,1,2.70510405909609,1,1,1,1,1,1,1,1,1,1
Gene615,Gene615,5.09230449083609,1,5.09230449083609,1,1,1,1,1,1.74079859574959,1,1,1,1
Gene616,Gene616,4.57819516420477,1,4.57819516420477,1,1,1,1,1,1,1,1,1,1
Gene617,Gene617,2.22044626074063,1,2.22044626074063,1,1,1,1,0.998940700814846,1,1,1,1,1
Gene618,Gene618,4.41265327731911,1,4.41265327731911,1,1,1,1,1,1,1,1,1,1
Gene619,Gene619,3.10227338334879,1,3.10227338334879,1,1,1,1,1,1,1,1,1.96248675424703,1
Gene620,Gene620,0.908715759823168,1,0.908715759823168,1,1,0.0636886301734113,1,1,1,1,1,1,1.36743712491541
Gene621,Gene621,0.0505857146618287,1,0.0505857146618287,1,1,1,1,1,1,1,1,1,1
Gene622,Gene622,4.82150545476406,1,4.82150545476406,1,1,1,1,1,1,1.60920072427083,1,1,1
Gene623,Gene623,0.564694698526866,1,0.564694698526866,0.226743229829355,1,1,1,1,1,1,1,1,1
Gene624,Gene624,0.0476646075094555,1,0.0476646075094555,1,1,1,1.19393049516204,1,1,0.0906228305754043,1,1,1
Gene625,Gene625,1.51184018284847,1,1.51184018284847,1,1,1,1,1,1,1,1,1,1
Gene626,Gene626,3.2183551892117,1,3.2183551892117,1,1,1,0.0307803241841167,1,1,1,1,1,1
Gene627,Gene627,0.678834675821826,1,0.678834675821826,7.59197168272142,1,1,1,1,1,1,1,1,1
Gene628,Gene628,0.50213022154059,1,0.50213022154059,1,1,1,1,1,1,1,0.707455969394536,3.03359733025682,1
Gene629,Gene629,2.00126456567252,1,2.00126456567252,1,1,1,1,1,1,1,1,1,1
Gene630,Gene630,1.21300395823818,1,1.21300395823818,1,1,1,1,1,1,1,1,12.7289594611064,1
Gene631,Gene631,0.450842662977677,1,0.450842662977677,1,1,1,1,1,1,1,1,1,1
Gene632,Gene632,0.573003066335638,1,0.573003066335638,1,1,1,1,1,1,1,1,1,1
Gene633,Gene633,1.012431387591,82.6173607116717,86.0546719039045,1,1,1.87361470663582,1,1,1,1,1,1,1
Gene634,Gene634,1.43399844883852,1,1.43399844883852,1,1,1,1,1,6.18912537963529,1,1,1,1
Gene635,Gene635,9.04365378414732,1,9.04365378414732,1,0.573215632402416,1,1,1,1,1,1,1,1
Gene636,Gene636,0.298859167229681,1,0.298859167229681,1,1,1,1,1.97894329808182,1,1,1,1,1
Gene637,Gene637,0.61450435687286,1,0.61450435687286,1,1,1,1,1,1,1,1,1,1
Gene638,Gene638,1.10264124322468,85.5241790221596,89.0824289496215,1,1,1.57677782623396,1,1,1,1,0.222194670681366,1,1
Gene639,Gene639,2.23246142817502,1,2.23246142817502,1.06327526809983,1,1,1,1,1,1,1.6482499166195,1,1
Gene640,Gene640,0.642425193957451,1,0.642425193957451,1,0.0168824840240542,1,1,2.22447053987448,1,1,1,1,1
Gene641,Gene641,0.236446052199874,1,0.236446052199874,2.29542103292113,1,1,1,1,1,1,1,1,1
Gene642,Gene642,0.965001514746153,1,0.965001514746153,1,1,1,1,1,1,1,1,1.38674616144207,1
Gene643,Gene643,8.83136059187704,47.4021079260405,49.3742817489038,1,1,1,1,1,1,1,1,1,1
Gene644,Gene644,2.62316014520754,1,2.62316014520754,1,0.981806912296988,0.4439049814555,1,1,1,1,1,1,1
Gene645,Gene645,0.327168986157286,1,0.327168986157286,1,1,1,1,1,1,1,1,1,1
Gene646,Gene646,0.267251110211745,1,0.267251110211745,1,1,1,1,1,1,0.780462713389489,1,1,1
Gene647,Gene647,1.5197312401891,1,1.5197312401891,1,1,1,1,1,1,1,1,1,1
Gene648,Gene648,0.245526708580123,1,0.245526708580123,1,1.21737797079635,1,1,1,1,1,1,1,1
Gene649,Gene649,15.4775668664878,1,15.4775668664878,1,1,1.41612304999311,1,1,1,1,0.787257924620963,1,1
Gene650,Gene650,1.92922163900367,1,1.92922163900367,1,1.00489469958203,1,1,1,1,1,1,0.798116488065754,1
Gene651,Gene651,6.92917141746536,1,6.92917141746536,1,1,1,1,1,1,1,1,1,1
Gene652,Gene652,2.38634111588597,1,2.38634111588597,1,1,1,1,1,1,1,1,1,1
Gene653,Gene653,1.25585235735923,1,1.25585235735923,1,1,0.86152523264334,1,1,1,1,1,1,1
Gene654,Gene654,0.235051914482485,1,0.235051914482485,1,1,1,1,1,1,1,1,1,1
Gene655,Gene655,3.74367800119168,20.3646169817292,21.2118907904523,1,0.479296519305875,1,1,1,1.05607915768613,1,1,1,1
Gene656,Gene656,0.137046012927018,1,0.137046012927018,1,0.807460736321233,1,1,1.75224601017015,1,1,1,1,1
Gene657,Gene657,0.0292529173075474,1,0.0292529173075474,1,1,1,1,1,1,1,1,1,0.589168019010099
Gene658,Gene658,0.0331203477099266,1,0.0331203477099266,2.53095921200623,1,1,0.609467997011117,1,1,1,1,1,1
Gene659,Gene659,3.83266287740812,1,3.83266287740812,1,1,1,1,1,1,1,23.6053201091982,1,0.429761936850989
Gene660,Gene660,0.256498535580695,1,0.256498535580695,1,1,1,1,1,1,1,1,1,1
Gene661,Gene661,2.08352631688369,1,2.08352631688369,1,1,1,1,1,1,1,1,1,1
Gene662,Gene662,0.949377199742681,1,0.949377199742681,1,1,1,1,1,1,0.928110463862848,1,1,1
Gene663,Gene663,1.92462082243092,1,1.92462082243092,1,1,1,1,1,1,1,1,1,1
Gene664,Gene664,1.83594112478667,1,1.83594112478667,1,1,1.2846380635068,1,1,1,1,1,1,1
Gene665,Gene665,1.05191795267806,1,1.05191795267806,1,1,1,1,1,1.15265019332159,1,1,1,1
Gene666,Gene666,0.0283837377095432,1,0.0283837377095432,1,1,1,1,1,1,1,1,1,1
Gene667,Gene667,0.660740207336482,1,0.660740207336482,1,1,1,1,1,1,1,1,1,1.04262628313287
Gene668,Gene668,0.892490006360926,1,0.892490006360926,1,1,1,1,1,1,1,1,1,1
Gene669,Gene669,0.374268646157152,1,0.374268646157152,1,1,1,442679418.245855,1,1,1,1,1,1
Gene670,Gene670,0.289933211363207,1,0.289933211363207,0.384024987375521,1,1,1,1,1,1,1,1,1
Gene671,Gene671,1.77442661656939,1,1.77442661656939,1,0.65262359759816,1,1,1,1,1,1,1,1
Gene672,Gene672,2.51611689611137,89.1073704685006,92.8146997656776,1,1,1,3.67480390590266,1,1,0.551862979597356,1,1,1
Gene673,Gene673,0.0593079260887225,1,0.0593079260887225,1,0.665043190943194,1,1,1,1,1,1,1,1
Gene674,Gene674,6.25425480726362,1,6.25425480726362,1,0.733807961334627,1,1.20521065453323,1,1,1,1,1,1
Gene675,Gene675,0.786169062347064,1,0.786169062347064,1,1,1,1,1,1,1,1.69137834718098,1,1
Gene676,Gene676,0.56568375522098,1,0.56568375522098,1,1,1,1,1,1,1,1,1,1
Gene677,Gene677,3.49848226178802,1,3.49848226178802,1,1,3.39642033344906,1,1,1,1,1,2.69905638965793,1
Gene678,Gene678,0.974214098413212,1,0.974214098413212,1,1,1,1,1,1,1,1,1,1
Gene679,Gene679,0.643540631440843,1,0.643540631440843,1,1,1,1,1,1,1,1,1,1
Gene680,Gene680,1.00291836022751,1,1.00291836022751,1,1,1,1,1,1,1,1.46348932434993,1,1.27307502242142
Gene681,Gene681,7.40197360235866,1,7.40197360235866,1,1,1,1,1,1,1,1,1,1
Gene682,Gene682,2.87662105358034,1,2.87662105358034,0.908695996507435,1.65433239011829,1.07212519048133,1,1,1,1,1,1,0.853182963104598
Gene683,Gene683,0.496325128851116,1,0.496325128851116,1,1,1.07360481526739e-154,1,1,1,1,1,1,0.0183680623879614
Gene684,Gene684,1.63247288983737,1,1.63247288983737,1,1,1,1,1,1,1.24730899665922,1,1,1
Gene685,Gene685,0.37824422147564,1,0.37824422147564,1,1,1,1,1,1,1,1,1,1
Gene686,Gene686,0.167293593228994,1,0.167293593228994,1,1,1,0.00120845770925137,1.54466866265443,1,1,0.0245962535455359,1,0.552797245199092
Gene687,Gene687,1.40357220791715,1,1.40357220791715,0.950829221521254,1,1,1.05678432474739,1,1,1,1,1,1
Gene688,Gene688,2.81394328390569,1,2.81394328390569,1.02318305757558,1,1,1,1,1,1,1,1,1
Gene689,Gene689,2.10584495087136,1,2.10584495087136,1,0.758676997040116,1,1,1,1,1,0.505458931161489,1,1
Gene690,Gene690,1.50450490830866,1,1.50450490830866,1,1,1,1,1,1,1,1,1,1
Gene691,Gene691,3.14531133709801,1,3.14531133709801,1,0.8681949651422,1,1,1,1,1,1,1,1
Gene692,Gene692,0.678206936488329,1,0.678206936488329,0.790386450162657,1,1,1,1,1,1,1,1,1
Gene693,Gene693,3.70526934532511,1,3.70526934532511,1,1,1,1,0.794673175070668,1,1,1,1,1
Gene694,Gene694,1.07908193980913,1,1.07908193980913,1,1,1.09782574762574,1,1,1,1.56469258021565,1,1.38708690151971,1
Gene695,Gene695,0.915915302456125,1,0.915915302456125,1,1,1,1,1,1,2.24106613745876,1,1,1
Gene696,Gene696,8.88940091005013,1,8.88940091005013,1.38654339047723,1.68403216776638,1,1,1,1,1,1,1,1
Gene697,Gene697,0.113465442795147,1,0.113465442795147,1.48239752614732,1,4.91122726178977,0.82629208931456,1,1,1,4.85781137411793,1,1
Gene698,Gene698,1.69618662041275,1,1.69618662041275,1,1,1,1,1,1,1,1,1,1
Gene699,Gene699,1.79058896789029,1,1.79058896789029,1,1,1,1,1,1,1,0.741604799708976,1,1
Gene700,Gene700,10.9879908290626,1,10.9879908290626,0.559286716417576,1,1,1,1,1,1,1,0.411977387901319,1
Gene701,Gene701,2.31585890624234,1,2.31585890624234,1,1,1,0.715363748959926,1,1,1,1.96348902778676,1,1.27339983401884
Gene702,Gene702,2.59677277371764,1,2.59677277371764,1,1,1,1,1,1,1,1,0.854190294094589,1
Gene703,Gene703,0.081368830263981,1,0.081368830263981,1,1,1.37621264454386,1,1,1,1,1,1,1
Gene704,Gene704,0.0321547318661583,1,0.0321547318661583,0.164820399402566,1,1,1,1,1,1,2.23413365506507,1,1
Gene705,Gene705,0.873664198246646,1,0.873664198246646,1,1.00196880371921,1,1,1,1,0.831391371152093,1,1,1
Gene706,Gene706,2.51841265895172,1,2.51841265895172,1,1,1,1,1,1,1,1,1,1
Gene707,Gene707,3.68576890879791,1,3.68576890879791,1,1.30965751466679,1,1,1,1,1,1,1,1
Gene708,Gene708,0.323851337852116,1,0.323851337852116,1,1,1,1,1,1,1,1,1,1
Gene709,Gene709,0.023439693085002,1,0.023439693085002,1,1,1.64072147996956,1,1,1,1,1,1,1
Gene710,Gene710,2.85800456328058,1,2.85800456328058,1,1,1,1,1,1,1,1,1,1
Gene711,Gene711,0.0835342199508056,1,0.0835342199508056,1,1,1,1,1,1,0.000520197695906712,1,1,1
Gene712,Gene712,1.07664710319351,1,1.07664710319351,1,1,1.64970734595903,1,1,1,1,0.875181195498091,1,1
Gene713,Gene713,4.3350187873922,55.3715230497315,57.6752659225408,1,1,1.03377528945902,1,1,1,1,1,1,1
Gene714,Gene714,1.64166949773646,1,1.64166949773646,1,1,1,1,1,1,0.663371431785287,1,1,1
Gene715,Gene715,1.20419050934768,1,1.20419050934768,1,1,1,1,1,1,1,1,1,1
Gene716,Gene716,0.231940309655566,1,0.231940309655566,1,1,1,1,1,1,0.859034556430158,1,0.612775440284046,0.652752898551673
Gene717,Gene717,2.7110245912198,1,2.7110245912198,1,1,0.922428341072516,1,1,1,1,1,1,1
Gene718,Gene718,0.962655789589165,77.9315640483741,81.1739217686426,1,1,1,1,1,1,0.865050338547133,1,1,1.04532042562388
Gene719,Gene719,0.435654091730552,1,0.435654091730552,1,1,1,1,1,1,1,1,1,1
Gene720,Gene720,1.81408091808918,1,1.81408091808918,89.4401002663695,1,1,1,0.453541814439366,1,1,1,1,1
Gene721,Gene721,1.36728182251622,1,1.36728182251622,0.20504471649814,1,1,1,1,1,1,0.88273067168363,1,1
Gene722,Gene722,4.28432798250634,1,4.28432798250634,1,0.772029123354305,1,1,1,1,1,0.587868484646533,1,1
Gene723,Gene723,3.6663824631255,1,3.6663824631255,1,1,1,2.26012304669074,1,1,1,1,1,1
Gene724,Gene724,1.16587947673523,1,1.16587947673523,1,1,1,1,1,1,1,1,1.31388176670681,1
Gene725,Gene725,9.7677310298917,1,9.7677310298917,1,1,1,1,1,1,1,1,1,1
Gene726,Gene726,0.394011067719526,1,0.394011067719526,1,1,1,1.45500744146261,1,1,1,1,1,1
Gene727,Gene727,0.319577744258647,1,0.319577744258647,1,1,1,1,1,1,1,1,1,1
Gene728,Gene728,2.49566104583936,1,2.49566104583936,1,1,1,1,1,1,1,1,1.34435769508846,1
Gene729,Gene729,4.69465675062039,1,4.69465675062039,1,1,1,1.09582520033552,1,1,1,1,1,1
Gene730,Gene730,0.0574050089904848,1,0.0574050089904848,1,1,1,1,1,1,1,1,1,1
Gene731,Gene731,7.50375251368973,1,7.50375251368973,1,1,1,1,1,1,1,1,1,1
Gene732,Gene732,0.197758168449472,1,0.197758168449472,1,1,1,6780099095.87799,1,1,1,1,1,1
Gene733,Gene733,5.83240190976135,1,5.83240190976135,0.621256497407008,1,1,1,1,1,1,1,1,1
Gene734,Gene734,0.0015359317373842,1,0.0015359317373842,1,0.0179072723880501,1,1,1,1,0.987221201307135,0.669479352788835,1,1
Gene735,Gene735,2.9699126693667,1,2.9699126693667,1,1,1,1,1,1,1,1,1,1
Gene736,Gene736,9.51502308751954,1,9.51502308751954,1,1,1,1,1,1,1,1,1,1
Gene737,Gene737,1.38167563906563,1,1.38167563906563,0.666650159647541,1,1,1,1,1,1,1,1,1
Gene738,Gene738,0.350769819324079,1,0.350769819324079,1,1,1.96397471988436,1,1,1,1,1,1,1
Gene739,Gene739,0.357535112872828,1,0.357535112872828,1,1,1,0.758816263384884,1,1,1,0.971733243241172,1.20241321776159,1
Gene740,Gene740,0.561028404061611,1,0.561028404061611,1,1,1,1,1,1,1.33835393728763,1,1,1
Gene741,Gene741,0.102421394959105,1,0.102421394959105,1,1,1,1,1,1,1,1,1,1
Gene742,Gene742,0.613670816114389,1,0.613670816114389,1,1,1,1,1,1,1,1,1,1
Gene743,Gene743,0.9914432585586,1,0.9914432585586,1,1,1,0.632896943028064,1,1,1,1,0.260229408515285,1
Gene744,Gene744,2.17407267621406,1,2.17407267621406,1,0.642751679516304,1,2.95550878954689,1,1,1,1,1,1
Gene745,Gene745,1.62708602524439,1,1.62708602524439,1,1,1,1,1,1,1,1,1,1
Gene746,Gene746,0.013436963406123,1,0.013436963406123,1,1,1,1,1,1,1,1,1,1
Gene747,Gene747,0.74875750208991,1,0.74875750208991,1,0.726533329080427,1,1,1,1,1,1,1.70609056479127,1
Gene748,Gene748,0.160426019559855,1,0.160426019559855,1,1,1,1.06428876981322,1,1,1,1,1,0.762845930263595
Gene749,Gene749,0.0927286255631005,1,0.0927286255631005,1,2.28335771650828,1,1,1,1,0.815299837550887,1,1,1
Gene750,Gene750,0.00564092663232228,1,0.00564092663232228,1,1,1,1,0.802763967701439,0.843376367310632,1,1,1,1
Gene751,Gene751,1.48362404360917,1,1.48362404360917,1,1,1,1,1,1,1,0.759795525838338,1,1
Gene752,Gene752,1.83320080792021,1,1.83320080792021,1,1,1,1,1,1,1,1,1,1
Gene753,Gene753,0.607435282019021,1,0.607435282019021,1,1,1,1,1,1,1,1,1,1
Gene754,Gene754,0.390763839737005,1,0.390763839737005,1,1,1,1,1,1,1,1,1,1
Gene755,Gene755,6.55162933548461,1,6.55162933548461,1,1,1,1,1,1,1.45180661651645,1,1,1
Gene756,Gene756,0.438510626391285,1,0.438510626391285,1,1,1,0.18613262276286,1,1,1,1,1,1
Gene757,Gene757,1.8526939534351,1,1.8526939534351,1,23628.6734753328,1,1.25928995316945,1,1,1,1,1,1
Gene758,Gene758,2.05683726209156,1,2.05683726209156,1,1,1,1,1,1,1,1,0.136929406524148,1.24261218982207
Gene759,Gene759,0.198314723821699,1,0.198314723821699,1,1,1,0.995780801442257,1,1,1,1,1,1
